ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.54,0,0,0.93,0.65,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0
176,109.96,117.12,93.38,134.61,117.3,58,75.33,93.61,73.34,52.34,85.13,86.06,56.92,87.42,53.05,30.85,95.21,75.01,123.76,95.57,64.18,117.44
177,66.22,64.62,48.52,91.42,77.26,21.25,33.78,35.77,23.34,16.89,24.6,50.46,14.27,41.32,15.56,1.75,40.99,32.74,55.92,49.7,18.28,63.57
178,64.71,64.77,45.57,79.92,71.67,24.6,32.07,34.51,24.94,19.2,25.77,42.33,15.82,38.95,24.04,7.48,34.01,33.15,50.61,46.96,21.66,55.53
179,225.77,216.87,169.48,266.97,248.1,75.98,123,118.67,91.48,61.07,84.65,139.48,47.68,124.24,71.82,13.44,122.5,111.08,177.53,150.17,67.67,186.98
180,240.06,224.05,166.4,274.5,267.33,89.69,124.01,117.34,93.9,57.24,84.21,137.43,44.17,118.44,51.78,10.82,105.57,100.29,177.83,140.45,49.77,190.62
181,124,134.58,110.15,181.87,186.09,42.93,80.29,74.35,43.2,57.55,44.75,103.89,31.8,70.1,27.19,12.98,48.98,65.97,124.38,65.35,32.7,103.42
182,164.19,170.3,142.46,223.7,235,56.5,105.34,106.07,65.38,72.49,59.96,127.62,21.03,90.71,26.29,5.16,61.61,88.44,152.54,91.12,30.95,142.74
183,225.26,212.79,190.09,289.93,305.54,91.19,154.6,134.06,109.95,77.99,109.52,144.82,50.72,114.05,38.15,12.08,103.79,122.5,175.26,144.91,46.2,192.3
184,269.65,253.2,214.89,304.44,325.02,112.55,178.19,145.93,118.85,90.02,143.71,144.55,72.58,127.39,40.09,12.76,128.96,129.24,183.18,165.72,69.19,233.98
185,275.78,262.38,228.47,304.06,322.47,117.9,192.36,142.94,136.8,80.44,148.2,145.86,77.88,134.21,44.53,18.5,143,136.98,190.05,202.49,83.33,235.33
186,259.08,263.1,251.86,309.52,313.24,118.54,188.63,156.84,147.49,77.76,156.37,154.28,99.96,146.92,57.79,28.97,168.39,137.04,205.51,215.58,107.15,235.91
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2.34,0.92,0,0,1.98,0,0,0.99,0,0,0,0,0.46,0,0,0,3.27,0,0.11,1.69,0,2.06
189,16.01,7.88,17.57,19.96,13.24,0.43,9.96,14.99,2.87,12.83,0.36,30.58,4.29,13.07,9.76,0.38,40.38,19.48,32.59,21.44,2.56,43.27
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,13.24,13.54,13.32,20.45,15.87,3.12,10.98,14.03,8.9,9.73,4.51,20.45,3.11,15.33,12.89,7.46,17.09,15.74,25.12,16.64,4.76,19.64
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0.78,2,2.2,1.37,1.29,0,0.01,2.02,0.99,0.34,2.3,3.52,1.07,0.34,0.24,0,2.57,1.48,1.39,1.1,0,2.19
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,35.61,31.67,23.92,36.02,30.89,15.75,18.87,26.85,22.83,12.16,23.54,20.45,15.97,20.54,16.61,8.1,30.49,20.98,28.08,28.65,15.39,30.33
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,22.92,24.08,18.34,34.49,33.92,5.9,12.98,13.44,7.7,5.04,11.7,20.36,5.2,11.55,8.31,0.87,14.07,10.2,18.5,18.9,5.06,18.84
207,49.24,62.99,46.88,81.02,86.22,17.08,32.95,28.3,16.44,22.68,13.1,49.91,6.71,25.67,8.97,2.32,20.29,25.72,51.1,28.51,10.15,42.69
208,93.14,102.82,83.65,124.13,165.33,28.77,58.05,52.12,21.52,46.41,8.48,77.66,6.44,42.87,9.83,0.7,20.46,41.57,92.81,42.34,18.92,67.66
209,131.96,140.82,128.06,194.3,229.22,37.49,99.59,97.48,34.78,81.79,29.38,129.45,12.24,85,21.2,2.3,31.17,81.83,146.56,58.99,18.48,123.65
210,154.27,161.01,185.72,235.8,258.06,56.85,135.28,129.01,50.86,114.03,60.24,153.21,14.13,105.68,29.93,0.76,46.51,108.52,174.09,72.93,33.32,147.98
211,158.8,161.64,191.48,219.11,254.81,79.99,127.6,108.1,64.97,98.29,71.65,132.92,24.29,97.18,27.37,2.65,60.06,92.63,162.04,90.08,40.84,142.74
212,217.09,211.68,220.18,274.07,317.02,102.35,160.75,132.59,105.11,88.28,111.59,152.62,43.98,118.32,37.95,10.33,101.03,135.57,187.36,143.82,60.3,221.34
213,235,273.88,293.91,354.38,366.58,134.66,217.56,163.33,154.15,116.64,173.13,192.11,85.8,160.33,81.28,23.64,148.32,186.92,255.33,201.35,99.85,258.98
214,208.84,232.27,264.83,307.9,317.44,125.65,194.5,135.59,135.06,101.67,149.33,175.51,77.33,134,74.52,25.05,142.11,162.54,217.23,178.52,84.62,233.53
215,4.45,9.41,15.12,23.41,7.63,2.52,7.25,6.47,3.38,16.34,1.29,17.11,1.17,14.88,8.92,3.43,20.31,15.57,24.73,9.51,1.94,26.24
216,9.73,4.32,6.02,12.1,10.86,1.09,8.15,9.46,4.72,2.99,1.46,8.57,4.43,5.78,6.14,2.29,15.92,5.99,11.88,9.18,1.72,16.17
217,6.68,2.67,6.23,9.47,6.99,0,7.95,5.82,1.06,4.66,0.88,14.2,1.36,4.55,4.28,0,17.09,6.84,11.07,7.88,1,16.59
218,11.83,6.61,13.98,16.23,10.29,0,10.41,9.3,1.87,12.76,1.14,34.32,1.64,7.43,6.17,0,39.75,18.16,25.01,19.01,1.34,42.15
219,18.59,6.45,21.14,19.83,12.15,0,10.84,8.26,0.25,18.21,0.14,48.21,1.96,6.45,9.41,0.08,61.72,27.64,42.36,27.51,0.47,62.99
220,1.43,1.85,3.03,3,1,0,2.58,0.91,0.01,2.81,0.06,8.43,0,0.17,1.67,0,10.38,4.06,6.5,4.75,0,9.38
221,1.12,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
222,3.44,3.4,1.46,1.43,2.42,0.41,0.51,4.18,1.8,0.21,1.89,2.96,0.94,0,2.17,0.52,4.15,2.21,3.01,3.9,1.62,7.49
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1.96,3.26,2.44,2.63,3.36,1.28,0.47,3.8,2.71,0,2.83,3.8,3.66,1.87,0.58,0,1.05,0.7,0.15,2.18,0.08,2.17
235,21.76,26.67,20.5,33.68,32.73,9.9,18.58,16.1,16.19,8.07,18.83,17.57,13.96,13.77,11.06,5.33,17.22,13.52,17.35,20,10.46,21.51
236,93.85,98.81,76.41,125.04,121.82,27.82,57.49,44.46,33.7,28.28,37.14,61.89,22.61,53.83,27.35,7.23,47.09,47.68,68.78,63.86,26,77.71
237,89.67,98.07,75.81,125.48,127.51,23.76,60.32,46.64,33.11,28.39,35.29,70.82,22.59,49.57,19.65,4.93,40.48,44.66,81.88,58.53,22.72,80.63
238,116.25,115.27,97.88,148.22,166.11,32.96,69.93,65.17,28.92,50.45,22.04,89.61,14.85,60.72,13.39,1.27,29.65,54.35,103.85,52.06,18.08,95.44
239,76.55,78.87,81.45,114.78,121.95,19.42,47.85,53.68,17.02,41.91,11.9,72.4,4.19,46.93,7.75,1.35,17.18,39.35,78.72,32,9.64,75.46
240,122.57,126.78,148.33,186.8,192.06,36.29,99.72,99.12,43.35,81.68,45.73,123.41,16.22,84.96,26.49,4.84,37.62,77.59,131.9,63.72,28.82,125.3
241,164.93,168.17,188.05,237.6,267.66,62.26,137.39,121.38,61.71,98.3,74.1,146.3,23.62,100.33,27.35,0.84,52.43,110.09,159.2,91.15,36.54,168.43
242,158.41,183.83,191.21,257.22,277.07,66.52,149.12,119.89,87.34,86.27,95.92,156.64,29.02,106.56,31.98,5.44,68.48,118.74,153.75,99.66,45.17,178.82
243,204.85,226.21,240.35,318.45,350.7,106.83,227.11,132.85,137.67,108,146.47,190.6,64.93,125.54,57.32,6.41,99.06,151.97,192.14,132.96,67.02,211.25
244,188.83,229.8,251.96,306.27,310.02,105,196.22,136.59,127.77,97.98,153.06,173.02,66.25,125.88,59.83,17.95,123.29,156.05,187.36,154.81,83.35,224.56
245,0,4.59,37.57,26.2,0.83,3.48,8.75,7.35,20.48,17.22,2.17,27.37,0,4.28,0,1.49,24.59,11.79,30.21,0.85,0.77,79.73
246,0.66,5.36,45.41,31.76,0.9,3.4,12.23,12.26,25.9,22.46,3.72,29.32,0,9.75,0.15,4.79,31.83,20.01,37.89,0.72,0.28,92.05
247,0.76,3.62,22.29,22.13,1.25,0.22,10.14,10.33,13.76,7.3,1.31,22,0,6.13,0,2,21.28,9.67,19.66,1.49,0.67,65.77
248,1.77,3.49,12.65,17.98,0.96,1.81,6.19,6.98,9.77,7.41,2.19,10.61,0,7.64,0.73,4.28,15.06,7.38,17.17,3.29,2.42,29.26
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,18.55,18.33,24.79,36.91,26.9,7.8,24.21,25.94,27.82,16.01,13.63,27.8,13.49,17.52,15.43,17,37.64,22.5,35.94,31.36,16.05,59.52
251,0.46,16.9,36.34,36.75,1.23,0.68,13.47,12.01,2.92,28.92,0,32.56,0,8.64,0,1.48,39.98,28.08,49.79,6.55,0.38,91.25
252,13.66,12.37,22.25,37.68,14.84,5.56,14.56,17.12,16.81,22.5,4.82,32.32,3.22,22.32,18.2,10.81,39.72,25.98,43.09,25.45,5.16,43.2
253,3.12,3.93,6.93,10.7,2.78,1.77,5.84,4.81,2.52,7.47,0.69,14.07,0.25,6.67,4.66,2.21,17.08,6.79,13.42,10.16,0.69,17.5
254,17.56,13.06,25.24,38.85,26.6,4.61,18.56,19.44,12.17,19.96,5.98,32.29,7.31,19.32,16.99,11.74,45.28,23.41,42.22,29.74,5.74,44.6
255,2.56,1.55,2.42,3.01,2.32,0,3.59,4.54,0,1.53,0,6.42,1.6,1.07,0.85,0,9.48,4.12,6.47,5.31,0,15.44
256,5.44,0.56,8.23,10.13,4.21,0,11.82,2.74,0.91,6.68,0,40.02,0.15,0.63,3.26,0,40.59,10.51,25.62,14.91,0,53.23
257,2.16,2.58,7.15,8.08,2.55,0,11.25,1.98,0,7.97,0,38.38,0,0.29,2.72,0,40.96,18.91,22.37,19.12,0,50.37
258,1.33,0.03,1.19,1.1,1.11,0,3.31,0,0.15,1.15,0.35,11.21,0.46,0,0.76,0,14.87,5.07,8.76,5.47,0,15.23
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6.62,4.8,4.73,10.79,8.57,0,5.51,8.51,0.21,2.92,4.14,23.33,1.18,1.72,3.97,0,20.59,11.03,15.88,15.2,0.81,26.73
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.43,0,0.68
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,8.4,13.87,10.21,15.21,16.05,7.53,6.53,10.12,6.11,3.04,9.01,8.07,8.29,8.9,4.88,0.67,10.58,6.46,10.07,11.51,5.24,13.97
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,68.39,72.43,46.49,88.32,93.88,20.14,44.1,31.68,27.38,18.17,23.65,47.16,16.55,31.05,19.12,7.3,30.13,33.73,47.09,50.6,14.81,61.86
276,138.7,137.98,125.21,174.17,180.9,44.43,92.28,72.33,53.66,55.35,49.14,110.01,26.98,81.22,34.9,12.04,59.94,74.75,113.82,92.14,46.11,117.24
277,126.92,129.08,92.6,141.04,175.21,30.59,61.28,57.67,18.4,42.13,24,86.02,11.31,50.61,1.94,0.15,36.23,46.17,90.1,72.17,15.05,90.07
278,94.83,90.92,99.18,125.51,141.5,23.52,59.65,59.79,24.29,50.54,22.79,88.89,8.68,49.57,9.22,1.14,21.52,44.55,84.18,46.42,12.69,84.3
279,90.35,78.29,105.62,122.81,138.41,26.54,56.98,61.37,22.34,50.76,19.42,80.61,7.82,48.35,8.58,0.35,18.88,40.61,84.17,44.78,13.43,92.37
280,179.74,193.38,183.91,242.09,282.13,71.64,135.67,105.97,66.99,69.2,84.55,132.42,40.37,87.84,20.31,2.43,73.25,95.72,144.73,129.53,40.4,182.18
281,207.12,231.67,207.37,307.76,323.95,88.66,180.69,127.03,110.18,67.51,128.02,164.78,63.96,119.92,38.54,4.11,104.84,135.66,154.98,157.32,64.09,214.66
282,251.55,330.63,310.7,394.97,394.65,141.96,262.17,184.67,166.83,112.2,208.73,199.25,134.68,176.33,88.04,47.28,183.76,191.44,212.16,241.69,140.38,291.23
283,0,3.58,45.43,28.89,3.94,2.82,11.2,10.38,27.59,19.94,4.3,33.12,0,4.17,0,1.87,22.45,15.69,34.34,0,0.23,91.33
284,1.04,6.19,52.04,39.56,1.38,3.46,19.5,18.23,38.28,21.82,7.14,41.98,0,8.24,0,5.86,38.1,24.42,53.95,3.19,0.89,119.19
285,4.76,14.09,60.5,60.57,4.89,5.31,29.05,29.79,50.85,28.5,10.49,44.02,0,16.99,0.53,15.76,51.76,38.55,61.82,7.97,3.32,138.1
286,6.02,8.71,10.62,14.35,9.6,3.1,8.84,9.15,10.31,5.99,5.74,10.72,4.82,7.93,5.63,6.09,12.07,6.56,13.94,7.98,6.34,24.94
287,0,0,0.28,0.96,0.19,0,2.04,0,0.19,0,0,1.65,0,0,0,0,10.09,0,2.19,0.4,0.1,11.84
288,1.95,5.51,32.28,54.51,6.63,0.64,27.33,19.76,32.15,19.95,5.79,44.28,0.53,10.64,0,5.46,73.9,28.43,59.71,22.33,5.16,135.26
289,0,5.45,31.65,45.95,4.85,0.38,19.41,18.81,12.76,19.33,1.12,35.76,0,13.11,0.66,1.67,44.57,19.67,49.82,11.1,1.4,104.44
290,0.53,18.91,34.68,21.98,0.24,0,15.28,14.17,4.31,29.61,0,35.15,0,6.56,0,1.94,47.9,31,52.87,13.9,0.78,102.11
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1.43,6.67,14.84,12.62,1.28,0.18,10.46,3.11,1.65,12.58,0,17.25,0,1.88,0.24,0.15,19.72,14.42,27.54,10.02,0.47,41.64
293,0.04,0.28,1.22,0.48,0,0,0.65,0.62,0,1.33,0,1.33,0,0.33,0,0,0.51,1.34,2.07,0.53,0,2.77
294,15.65,9.38,15.41,24.02,18.22,3.39,11.83,18.96,8.8,14.22,3.25,26.49,4.47,13.26,10.56,6.48,36.47,17.3,26.25,18.5,4.42,37.45
295,3.41,5.07,20.06,20.94,14.08,0.14,18.32,15.69,2.49,10.51,0,37.77,4.8,4.9,6.73,1.6,51.04,23.97,40.46,26.49,0.57,68.71
296,2.72,2.1,9.57,6.55,8.44,0,15.31,8.02,0.13,0.14,0,56.92,1.21,1.12,0.77,0,55.66,22.47,43.48,33.3,0,88.73
297,0.97,1.91,4.07,6.76,4.91,0,10.56,4.27,0,1.1,0,56,0.3,1.52,3.27,0,68.5,26.79,40.92,36.15,0,82.57
298,2.95,7.98,6.27,13.12,6.37,0,8.67,7.2,1.23,4.76,0,48.77,2.45,2.53,7.73,1.02,61.87,33.64,36.55,40.84,0.74,72.47
299,5.28,3.89,4.43,7.44,5.25,0,7.17,2.71,1.01,2.56,1.14,23.35,1.59,1.79,3.71,0,21.42,11.1,12.77,15.76,0,26.6
300,0.94,0,0.55,1.38,1.92,0,0.66,0.39,0,0.28,0.82,3.86,0,0,0.46,0,3.6,1.25,1.59,2.32,0,5.29
301,1.84,1.13,2.09,5.07,1.85,0,2.12,0.96,0,2.5,1.5,12.11,0.38,0.51,1.18,0,9.62,5.31,7.87,7.95,0,12.34
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,12.5,13.01,8.68,17.53,17.51,1.87,7.99,5.26,1.3,5.12,0.38,8.91,0.29,8.21,1.26,0.09,2.05,6.78,12.71,7.71,1.15,10.33
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,9.6,21.61,11.82,19.26,24.68,6.36,8.32,9.47,7.03,2.3,5.86,11.23,8.99,6.33,3.48,1.32,8.96,3,5.72,4.76,3.56,10.5
317,48.86,53.35,44.9,54.96,78.86,13.5,29.18,24.91,8.46,20.61,6.83,40.43,4.53,19.86,1.48,0.04,11.85,16.94,39.7,27.44,10.32,36.28
318,111.55,116.11,94.21,140.19,162.18,25.39,67,57,17.21,46.69,19.09,87.3,8.69,47.05,4.38,0,27.05,43.6,90.07,60.25,8.25,101.79
319,88.16,79.95,109.06,117.17,151.33,19.72,62.87,69.75,18.91,59.24,11.04,94.43,2.25,47.25,8.32,0,5.26,40.83,92.77,41.29,10.33,93.15
320,208.88,224.57,183.24,248.57,276.27,84.77,139.07,99.1,84.85,50.43,96.32,120.46,55.57,90.23,23.1,3.98,102.3,83.51,129.82,168.87,57.61,193.75
321,0,2.75,28.89,16.77,0,3.45,9.01,6.7,10.01,11.91,1.34,22.05,0,0.98,0,0,13.14,6.92,17.41,0,0,69.29
322,0,2.17,31.86,23.57,0.33,2.16,10.86,9.82,17.56,16.77,3.36,28.43,0,3.62,0,0.44,18.07,13.27,30.55,0.48,0.52,80.76
323,2,9.14,53.6,50.19,1.87,5.36,20.17,21.61,39.38,32.77,8.51,44.54,0,10.28,0.33,4.54,42.28,25.64,61.17,3.02,0.42,128.9
324,0.71,5.72,25.16,27.79,1.22,1.64,11.14,11.57,18.77,18.5,5.01,26.68,0.06,5.41,0,2.04,29.51,14,32.66,3.97,0.49,72.95
325,0.12,2.25,14.03,22.2,0.53,0.05,13.42,5.93,8,10.92,0.05,25.94,0,3.19,0,0,23.51,6.7,23.05,6.95,0,67.05
326,0.34,12.85,37.17,38.2,0.09,1.36,17.65,13.31,16.1,31.82,0.73,36.86,0,11.51,0,1.96,27.84,24,52.98,8.88,0,106.56
327,2.73,3.94,20.36,28.85,6.67,0.22,24.5,17.5,10.34,12.99,3.01,32.03,0.49,8.49,0.26,0.44,38.79,13.5,37.29,14.12,2.31,76.16
328,0,12.52,30.25,31.07,0,0,13.39,9.48,0.82,22.64,0,29.52,0,8.75,0,0.09,25.39,16.36,40.22,5.78,0.09,89.56
329,0.26,27.72,41.98,51.14,10.44,4.52,17.68,14.99,4.28,45.35,1.1,37.78,0,18.5,7.11,2.38,40.91,34.92,66.96,9.78,0.95,92.32
330,15.57,37.9,61.42,103.49,33.51,9.58,33.37,35.07,27.87,62.83,11.21,77.24,1.11,55.14,27.96,13.85,94.26,61,109.12,32.54,6,136.88
331,12.21,15.1,28.41,48.36,20.31,6.12,23.6,20.71,18.26,28.95,7.6,44.16,2.2,27.68,20.67,11.74,50.19,31.81,57.43,27.68,8.25,59.52
332,1.71,0.51,1.82,0.52,2.64,0,1.82,0.15,1.82,0.32,0,5.21,1.15,0,0,0,3.36,0.81,0.85,4.08,0.25,5.87
333,8.47,4.32,8.25,14.03,9.42,0.95,7.59,7.91,7.99,5.64,2.42,11.22,2.87,7.02,5.12,0.99,16.48,8.12,15.54,9.58,2.32,18.97
334,1.14,0.57,1.44,2.29,0.63,0,4.36,0.88,0.32,1.42,0,9.2,0,0,0.38,0,12.39,3.56,6.57,6.34,0,16.1
335,2.85,0.44,3.42,9.83,10.9,0,8.77,3.6,0.06,2.66,0,49.02,0.55,0,0,0,47.36,15.29,35.75,28.98,0,78.52
336,0.12,1.08,1.2,7.33,1.82,0,5.67,0.78,0,3.67,0,47.28,0,0.53,0.21,0,42.43,20.22,28.01,26.39,0,74.43
337,3.29,0.38,3.34,6.63,3.67,0,6.59,2.92,0,0.42,0,39.92,0,0.47,1.95,0,35.5,18.95,21.48,20.57,0,49.74
338,2.28,1.34,5.78,8.08,4.57,0,7.12,4.1,0,5.52,2.14,29,0.43,2.07,3.2,0,23.47,13.71,13.68,16.08,0,31.71
339,1.61,0.61,0.44,1.38,2.35,0,2.68,0.79,0.1,0.93,2.38,6.37,1.86,0.13,1.46,0,7.37,4.06,4.1,6.05,0,8.32
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0.75,0.21,0.94,1.68,2.09,0,0.61,0.41,0,0.16,0.36,4.15,0,0,0.27,0,4.62,1.6,2.71,1.46,0,4.35
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,11.33,12.39,5.3,14.81,11.62,0.86,6.65,2.71,3.53,1.33,2.81,10.99,0.35,3.61,0.54,0,2.9,3.68,8.38,10.23,0,8.69
350,4.68,5.15,1.68,6.77,3.48,0,1.85,0.38,0,0.36,0,3.24,0,0.32,0,0,1.06,0.8,2.36,3.59,0,2.34
351,42.35,41.24,33.37,57.57,48.42,14.04,33.16,25.14,20.89,14.41,18.52,36.92,13.32,27.39,16.67,3.11,22.7,27.15,35.9,34.84,16.29,40.68
352,52.29,52.8,40.86,69.76,64.25,12.39,31,30.89,17.88,15.48,16.65,43.01,12.53,28.55,11.12,3.4,19.83,22.97,35.59,33.08,9.02,41.66
353,88.23,112.2,50.6,133.05,136.89,11.53,45.69,26.97,12.67,28.84,6.13,76.97,5.73,32.53,2.58,0,25.59,34.71,72.8,55.81,4,74.44
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,16.51,17.19,12.91,15.45,23.62,2,10.32,6.02,2.47,6.63,3.24,11.12,1.67,5.71,0.76,0,4.62,5.88,9.73,8.96,3.53,11.42
356,34.15,29.04,26.77,32.73,52.04,3.9,13.82,16.87,1.12,16.66,3.33,30.18,0.98,12.39,0.64,0,4.49,8.54,25.15,14.74,0.29,30.55
357,84.88,79.51,80.39,114.28,134.86,16.85,48.83,50.71,13.9,42.93,8.19,84.25,2.97,42.88,3.06,0,14.79,36.33,72.7,47.46,6.2,87.06
358,62.22,60.47,74.52,94.7,120.25,9.84,46.52,55.82,11.87,48.24,2.25,75.6,0.36,41.08,4.16,0,1.93,35.63,64.38,33.13,5.22,79.45
359,138.01,146.18,129.87,184.63,210.93,49.82,105.58,72.04,52.95,46.37,58.35,94.85,23.36,57.07,10.89,0,61.03,63.83,94.02,108.78,24.06,150.23
360,0.02,2.73,30.23,22.93,0.17,4.22,10.94,10.81,13.7,12.78,2.36,29.61,0,0.67,0.04,0.97,13.72,5.41,16.89,0,0.41,71.61
361,0.24,2.46,33.18,27.41,1.03,3.23,13.08,12.06,20.9,17.89,3.92,35.85,0,1.99,0.16,0.82,25.85,9.28,28.35,4.75,0.74,96.37
362,7.28,6.63,51.61,49.94,4.31,2.62,22.9,31.12,50.4,24.53,9.21,47.98,0.09,9.31,0.04,5.7,47.66,20.89,50.38,9.28,4.96,142.15
363,1.22,6.37,31.45,31.97,0.35,6.01,11.65,13.43,23.78,25.02,5.36,28.88,0,7.67,0,1.72,28.48,18.09,39.17,1.27,0.54,86.23
364,1.62,7.7,25.64,31.33,0.56,1.51,15.02,12.96,19.44,22.42,3.18,27.88,0,7.73,0,1.19,17.07,14.2,38.77,8.29,0.07,79.1
