ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1580,0,15.24,18.82,12.02,3.25,9.4,8.6,25.58,9.36,43.72,14.9,28.95,5.84,33.47,54.01,0.53,11.79,48.12
1581,0,9.96,10.2,4.66,1.41,5.5,5.24,15.73,2.45,29.98,7.72,20.96,2.86,21.68,36.87,0.05,7.82,32
1582,0.06,5.09,7.34,3.74,1.43,5.93,3.91,18.07,1.69,25.25,11.28,30.86,3.2,24.3,46.93,0,10.51,34.61
1583,0,16.23,20.73,6.41,4.37,15.74,13.06,32.84,1.92,53.41,9.44,42.42,3.52,37.03,55.69,0,22.3,62.1
1584,0,12.45,17.08,3.74,4.33,12.57,8.99,26.72,2.44,44.08,13.09,42.44,4.65,31.16,53.51,0.09,18.35,51.36
1585,0,12.81,20.97,3.75,9.29,13.69,8.19,29.56,1.55,45.38,12.46,44.79,1.5,34.92,52.1,0,17.09,53.12
1586,0,15.66,24.85,5.32,13.27,13.89,7.72,31.95,2.79,47.7,13.63,44.39,3.29,37.78,50.84,0,21.74,50.68
1587,0,9.06,17.71,3.77,6.48,11.44,7.73,27.87,1.39,38.55,11.79,35.74,1.81,28.97,41.37,0,11.48,36.54
1588,0,12.43,25.64,4.11,15.03,15.9,10.63,35.57,1.72,50.05,12.34,46.32,2.96,39.32,43.91,0.49,17.14,43.75
1589,0,14.57,30.33,6.93,13.38,18.58,10.19,41.19,3.96,52.51,14.16,50.4,5.98,43.18,49.72,1.14,19.61,50.72
1590,0.64,7.34,28.84,1.65,8.69,16.98,11.05,36.55,1.44,48.33,22.98,48.47,7.35,40.46,56.65,3.79,16.04,49.73
1591,0,4.26,11.71,0.75,5.95,17.07,5.89,31.61,2.61,32.86,28.77,48.38,11.86,27.9,67.13,2.15,16.5,46.78
1592,0,0,0.31,0.29,2.13,11.03,3.85,13.87,0,12.25,20.44,36.25,21.29,7.68,57.57,0,11.3,34.32
1593,0,0,7.72,1.51,3.32,21.28,10.99,9.62,5.64,12.22,60.71,64.74,33.12,2.26,26.12,0,7.79,16.15
1594,0,0,3.94,2.73,1.97,12.38,8.88,8.6,4.27,13.77,43.77,40.72,19.5,8.01,19,0,5.28,18.57
1595,0,0.15,13.77,17.2,5.19,26.54,18.78,17.39,23.9,33.93,60.48,49.29,30.82,28.89,36.93,0.46,13.5,40.63
1596,0,0.24,16.37,23.99,10.2,35.85,22.65,17.87,28.23,42.17,57,51,26.24,35.45,42.44,0.15,17.42,52.23
1597,0,4.27,30.41,34.55,11.47,39.41,26.56,28.03,28.04,59.38,49.39,51.2,25.84,59.91,50.97,3.62,28.21,57.49
1598,0.49,12.97,32.89,46.86,18.94,46.42,30.39,33.23,30.25,64.02,50.31,51.69,26.36,82.11,64.42,11.48,39.91,77.39
1599,0.3,15.62,30.51,43.88,18.95,42.92,29.46,29.81,29.23,61.36,45.76,45.52,22.86,79.09,61.83,11.6,39.49,72.23
1600,0.48,17.27,26.41,41.37,13.95,35.36,22.94,29.29,23.7,56.54,41.76,40.96,22.34,67.13,57,5.3,29.58,61.66
1601,3,36.5,47.36,71.29,34.47,53.21,42.47,44.13,37,76.94,53.2,54.55,37.17,85.74,73.83,11.88,47.53,85.15
1602,2.2,30.29,39.5,61.7,21.89,42.28,30.36,38.66,31.69,70.53,45.08,51.08,30.77,78.3,65.41,7.7,35.85,70.93
1603,0.39,22.76,23.9,46.74,11.71,24,15.07,26.51,25.72,51.92,34.49,42.05,21.86,54.39,56.53,2.31,25.6,43.44
1604,2.97,43.33,46.49,86.88,29.82,32.33,23.01,36.37,47.99,76.72,41.78,50.92,30.9,67.9,80.04,5.63,33.19,53.22
1605,0,28.06,28.64,56.91,15.36,21.51,15.19,26.97,26.56,55.61,32.61,42.07,19.04,48.55,64.2,1.78,20.84,41.3
1606,0.15,30.77,37.57,62.79,18.87,20.17,13.85,33.95,25.41,70.88,32.45,43.47,16.23,53.85,73.86,1.12,21.46,46.39
1607,1.24,42.83,57.79,84.2,28.73,20.93,16.02,45.33,29.76,88.69,38.08,48.23,28.43,59.69,86.13,3,35.49,48.79
1608,0.15,39.47,41.98,60.14,16.49,19.36,13.7,38.45,18.76,74.61,30.45,44.12,11.23,58.33,82.82,0.83,19.08,46.12
1609,7.47,57.08,59.59,77.51,34.22,20.81,26.04,57.79,34.37,83.3,40.69,52.63,28.14,64.48,86.96,11.13,34.1,58.62
1610,7.87,42.65,42.14,58.94,30.62,13.91,21.6,36.86,29.15,50.05,37.44,41.09,29.54,42.21,61.83,8.4,30.73,39.87
1611,0,38.16,36.43,34.81,11.46,19.17,14.53,41.14,14.73,74.48,24.98,37.24,12.49,56.07,71.05,0.6,20.72,63.24
1612,0.65,34.99,40.09,32.94,17.02,22.18,15.55,49.19,20.83,76.22,24.31,43.82,26.6,59.85,89.82,3.54,29.3,83.32
1613,0.03,32.29,34.24,23.64,12.8,20.93,14.37,44.05,14.09,72,21.39,44.7,18.51,55.84,81.26,1.98,22.86,75.77
1614,0.41,20.13,24.69,16.68,8.3,19.12,11.37,32.7,6.33,53.7,14.9,37.8,11.07,44.45,67.12,0.11,23.13,58.07
1615,0.24,12.22,12.79,7.24,9.53,11.71,8.05,24.53,5.11,40.99,14.17,32.99,12.21,30.03,57.61,1.7,24,42.31
1616,0.06,19.97,25.28,10.35,7.64,16.88,11.6,35.82,3.36,55.03,12.97,46.87,10.23,43.43,66.73,0.06,30.49,63.81
1617,0,12.17,17.77,8.16,2.95,16.95,8.11,30.47,3.28,44.88,12.02,40.91,3.44,37.54,55.26,0,18.64,55.78
1618,0.41,12.17,25.66,7.39,5.94,21.04,10.8,38.93,4.46,54.54,15.64,48.84,5.27,44.51,66.41,0.65,29.2,63.69
1619,1.21,16.68,27.91,12.89,14.55,17.63,12.14,34.13,11.24,47.54,17.88,50.83,7.31,42.62,58.62,0.66,24.96,53.59
1620,0,8.35,13.49,2.85,9.79,13.76,9.9,26.96,4.32,31.34,19.74,40.34,8.67,28.91,50.62,1.73,14.67,39.07
1621,0.44,10.53,21.77,3.82,12.44,22.79,13.5,38.48,7.85,49.39,15.03,53.95,6.99,40.48,51.96,1.21,23.49,50.02
1622,0.08,11.14,33.65,3.11,13.42,16.95,11.3,44.68,5.44,56.39,20.33,55.07,5.63,48.59,50.12,3.38,18.72,53.97
1623,0.44,10.5,44.9,4.77,16.75,22.96,24.7,51.93,10.37,65.3,63.37,66.58,19.46,61.2,62.78,17.87,25.98,69.58
1624,0.27,11.98,46.2,5.51,19.48,33.46,25.46,71.17,9.98,71.16,53.13,79.56,18.6,63.67,72.67,17.06,36.88,78.89
1625,0,3.45,11.86,5.18,14.49,38.58,20.59,53.46,3.88,42.68,47.53,76.58,38.2,34.54,83.14,7.53,31.47,71.43
1626,0.35,18.63,30.11,45.42,22.58,46.81,31.47,33.46,34.12,65.81,50.04,48.79,27.22,84.28,69.13,11.9,45.11,81.57
1627,0.98,22.93,34.38,49.81,22.16,51.31,34.72,36.64,36.42,67.75,53.79,51.77,29.48,93.57,73.16,15.8,47.38,87.18
1628,0.62,27.83,41.19,59.38,19.37,47.89,30.46,38.37,38.26,72.62,45.04,49.03,28.58,88.52,72.39,10.68,43.91,82.76
1629,5.5,40.28,50.63,69.43,36.81,54.86,44.33,42.84,43.19,81.04,53.06,56.12,41.74,93.72,84.55,10.67,54.21,93.29
1630,1.82,38.23,46.71,67.04,27.74,45.1,31.99,40.32,38.35,76.76,47.19,54.58,35.34,83.1,76.92,9.56,44.23,76.37
1631,0.03,34.93,38.13,59.99,18.04,30.87,17.4,35.19,34.23,68.51,34.91,47.25,25.51,69.7,70.61,5.44,35.75,59.7
1632,3.04,51.11,52.12,93.53,34.44,32.47,24.32,37.91,47.42,80.52,42.92,55.09,35.49,67.56,84.93,8.79,38.96,57.64
1633,0,31.63,26.43,64.03,19.59,17.65,17.52,27.32,27.11,51.12,38.2,45.58,24.74,48.51,74.7,1,20.08,44.2
1634,0.13,18.4,18.16,33.7,11.23,7.51,7.27,14.53,18.19,33.95,23.02,25.23,12.43,28.6,47.48,1.21,12.22,22.6
1635,0.52,30.23,30.64,59.81,20.5,9.26,10.58,21.47,26.74,53.66,33.16,33.89,22.83,41.42,71.1,3.11,20.36,30.77
1636,0.07,40.89,38.32,66.59,18.57,17.3,14.45,35.82,21.12,76.84,35.53,44.38,17.15,54.89,86.32,1.07,15.51,44.67
1637,5.75,40.7,43.74,58.8,28.86,16.4,18.61,32.7,30.32,55.56,37.05,45.73,29.76,46.44,79.22,7.17,22.44,44.31
1638,2.49,38.62,33.68,46.57,19.36,19.06,15.97,38.3,23.19,64.36,31.69,42.16,21.74,43.41,70.13,2.86,20.35,47.6
1639,0.57,32.85,28.13,32.03,10.01,17.15,13.24,33.48,13.91,61.69,23.43,37.67,9.2,49.48,68.55,1.05,15.87,53.73
1640,1.96,44.24,44.12,35.47,20.22,27.98,15.85,53.42,25.62,84.98,26.19,54.36,26.71,71.53,97.34,6.35,33.98,89.88
1641,0.26,39.83,39.88,21.3,13.48,23.67,15.8,45.88,15.18,80.28,22.48,49.23,23.93,63.46,86.74,2.54,33.17,81.64
1642,0.38,26.32,32.95,14.98,7.26,21.87,13.11,41.2,5.92,63.1,16.67,40.41,16.08,52.65,74.21,0,28.5,65.5
1643,1.64,23.25,32.54,13.75,18.73,24.47,13.82,42.9,9.56,69.66,15.92,47.12,23.52,54.2,83.28,4.34,40.65,70.94
1644,0.52,16.44,20.58,9.78,5.19,16.95,10.8,31.51,4.02,44.73,11.46,40.08,10.02,39.7,59.64,0.63,23.26,52.18
1645,0,15.09,25.67,6.65,6,16.88,10.96,36.31,4.63,54.09,13.67,47.88,6.13,44.89,65.55,0,30.89,66
1646,0.24,7.57,16.63,7.05,3.83,20.48,7.54,32.24,5.31,42.96,15.24,44.45,4.35,36.59,62.74,0.75,22.48,51.17
1647,1.01,17.52,23.92,13.16,13.93,20.4,11.64,38.67,11.2,51.08,19.49,53.19,10.33,47.9,71.38,0.07,27.48,63.72
1648,1.09,8.19,4.7,3.58,3.49,7.51,7.15,10.45,4.78,14.01,20.35,22.86,12.66,12.6,42.5,4.13,14.86,20.81
1649,0.36,12.77,22.24,7.54,15.01,30.07,16.14,40.89,10.06,50.02,16.52,58.89,12.19,45.09,59.06,3.12,25.61,57.94
1650,0,14.15,34.86,8.33,17.15,25.08,14.23,48.3,9.74,59.97,33.51,63.26,14.13,51.71,59.93,6.22,24.79,71.48
1651,3.32,29.67,67.94,22.08,35.01,38.73,46.08,72.01,21.57,89.06,99.11,97.7,33.2,91.73,86.26,38.72,46.34,97.22
1652,0.95,16.92,56.13,11.43,32.59,35.68,32.98,70.53,14.28,75.83,83.95,89.47,29.79,82.2,87.09,28.82,41.49,98.55
1653,0,2.38,17.73,2.56,20.04,34.5,17.36,53.59,4.59,48.6,39.6,68.88,26.32,42.78,77.4,10.68,21.5,66.04
1654,1,5.63,17.04,11.7,30.06,62.64,34.24,76.64,12.14,54.49,38.62,93.87,42.28,42.55,93.94,32.52,25.07,70.31
1655,0.6,34.36,38.94,54.9,21.59,52.38,34.69,38.72,46.75,75.48,43.92,51.74,36.41,99.05,77.32,17.96,51.82,101.42
1656,0.06,38.4,38.09,56.75,18.28,49.3,30.34,38.52,42.58,75.09,40.51,51.39,36.87,91.8,74.9,12.86,47.42,88.15
1657,0.67,33.6,27.13,53.7,17.8,42.17,27.09,33.94,27.85,61.65,38.83,50.81,34.28,75.35,70.46,7.14,38.7,76.53
1658,0.16,30.4,25.2,49.96,14.41,34.57,21.91,33.78,26.85,57.9,34.57,50.97,29.83,67.59,72.84,5.07,30.92,71.67
1659,0,32.44,30.66,52.08,16.61,27.48,15.2,29.97,26.22,59.03,29.98,44.41,21.82,58.05,60.68,6.38,31.88,53.64
1660,0.09,30.69,27.55,60.65,17.75,19.86,15.68,29.27,26.6,51.99,31.08,42.21,23.01,48.66,67.53,3.71,24.05,43.58
1661,0,18.88,11.52,48.26,19.48,5.21,12.11,14.99,23.68,28.75,37.46,39.25,28.32,33.45,61.08,0.49,17.57,30.85
1662,0,11.76,5.47,39.95,13.32,0.13,5.74,9.17,13.49,26.5,28.44,36.1,17.81,24.02,56.29,0,4.18,23.62
1663,0.48,26.03,19.67,55.89,24.35,6.77,10.94,14.86,30.11,43.14,36.23,42.45,20.51,42.16,68.91,1.35,7.33,31.24
1664,1.39,57.53,48.91,84.17,24.91,22.62,18.42,48.35,29.61,94.51,43.45,50.72,20.56,76.21,96.53,8.2,23.34,53.11
1665,3.95,45.26,36.55,61.9,19.71,16.74,13.71,38.56,20.6,66.57,33.58,40.07,21.16,53.43,71.32,6.63,14.47,41.45
1666,1.85,35.42,27.15,35.33,8.88,12.03,10.14,29.8,17.15,57.9,24.47,28.51,11.56,44.96,60.13,2.85,11.4,36.46
1667,0.7,29.19,20.59,32.72,7.46,10.87,11.87,22.89,14.23,49.61,24.92,34.85,9.94,47.77,67.65,0.53,13.76,45.88
1668,0.54,37.41,29.55,31.12,4.64,20.24,15.03,36.86,11.75,69.18,24.39,33.89,9.09,56.99,82.23,1.34,21.48,65.18
1669,0.13,40.59,32.67,25.5,3.36,21.02,13.95,40.12,9.42,73.29,20.91,35.46,17.1,64.03,78.27,0.41,27.15,71.32
1670,0.22,34.57,34.14,21.95,5.19,18.3,13.83,39.32,6.89,65.88,14.58,38.81,18.62,61.15,73.56,0.58,32.32,65.34
1671,0.83,30.85,33.15,17.85,7.66,22.64,14.9,47.69,7.38,67.05,14.89,44.48,17.59,63.15,78.38,0.12,40.86,73.28
1672,2.48,22.85,19.62,16.65,8.17,16.56,10.51,29.13,10.49,41.56,22.71,40.63,19.29,42.04,67.07,0.9,31.74,48.39
1673,0.03,14.35,21.34,10.38,3.97,15.57,11.7,33.44,6.17,44.83,11.38,40.51,6.62,42.79,58.64,0,22.83,52.84
1674,0.42,12.4,21.17,6.68,4.84,17.76,12.44,32.79,7.91,43.6,11.92,44.2,5.99,40.52,62.3,0,20.3,56.7
1675,0.36,16.16,26.15,8.87,12.94,18.34,12.02,40.05,9.59,54.63,14.3,53.43,8.13,48.31,67.66,0,29,70.74
1676,2.05,20.36,36.53,18,25.16,28.12,22.04,49.62,21.42,59.2,24.43,74.58,20.66,60.19,88.08,3.99,39.28,88.98
1677,0.67,16.49,29.45,13.08,19.55,28.53,19.48,43.28,14.42,51.47,18.23,66.19,14.82,49.06,72.35,2.28,27.53,74.74
1678,0.21,9.95,25.57,9.57,14.24,23.89,14.67,43,10.08,48.51,20.92,60.22,12.12,43.45,63.08,3.05,19.13,63.19
1679,0.58,8.55,32.36,5.85,18.69,28.68,17.3,52.9,10.38,56.11,27.39,68.34,13.33,54.53,61.8,9.15,18.4,63.71
1680,0.14,7.39,31.41,4.76,21.81,31.71,17.62,58.5,8.32,58.07,34.7,72.73,15.1,58.1,63.58,10.44,18.47,65.23
1681,0.91,6.07,20.09,14.37,31.94,41.87,28.42,56.34,10.16,49.31,47.5,79.74,39.03,54.07,76.98,14.08,30.21,68.5
1682,0.62,3.96,21.23,11.95,33.48,56.66,33.45,74.88,11.24,60.59,49.69,98.89,45.36,58.31,95.97,16.38,34.36,88.01
1683,2.81,40.31,35.49,47.49,28.24,53.44,45.81,38.54,51.34,68.17,54.97,53.45,58.56,101.68,76.83,21.37,62.87,116.43
1684,0.57,46.82,40.25,58.25,23.89,55.46,32.27,40.25,44.35,77.79,45.81,55.28,44.01,96.34,82.89,17,54.43,97.43
1685,1.58,47.07,26.9,54,24.11,43.93,32.54,32.41,36.28,65.41,50.15,54.56,49.42,77.34,95.39,6.08,41.58,89.83
1686,0.09,25.15,12.79,39.54,6.33,23,17.09,19.88,17.78,38.87,31.82,41.2,29.89,50.64,70.24,2.15,19.56,61.05
1687,0,16.78,10.23,55.23,11.48,6.16,18.2,14.59,12.87,21.17,34.75,46.26,24.76,37.06,63.6,0.96,12.57,39.28
1688,0,26.27,11.58,77.85,24.81,0.76,22.7,12.44,13.68,21.41,40.6,43.75,35.69,27.27,71.43,0,21.49,29.29
1689,0.01,22.72,8.81,56.56,21.99,1.28,12.32,11.24,20.33,25.72,39.09,41.9,31.05,30.48,58.34,0,11.58,25.16
1690,0,20.16,12.69,90.28,29.95,1.81,13.35,14.62,16.95,50.78,42.99,48.44,28.37,34.06,87.71,0,20.64,36.83
1691,3.05,58.94,28.87,104.56,57.4,9.01,20.49,19.23,35.61,54.79,53.9,43.94,34.25,48.32,98.8,0.38,23.99,38.96
1692,3.08,55.4,36.35,90.8,32.17,19.43,18.14,38.34,32.25,82.27,47.55,48.78,27.67,69.92,92.82,6.55,14.73,49.21
1693,9.58,45.35,29.45,50.98,16.34,14.43,9.78,34.34,19.87,63.92,32.95,30.62,20.11,48.04,62.34,10.17,11.29,34.39
1694,4.96,26.66,9.74,24.06,9.51,5.23,6.04,19.36,17.61,43.33,23.01,23.12,12.31,29.94,49.11,0.38,5.37,25.25
1695,0.61,16.24,7.98,15.58,3.26,2.78,3.84,10.69,11.74,29.42,15.91,17.31,5.38,26.71,38.4,0.05,6.59,21.87
1696,3.79,61.34,56.89,46.66,5.61,26.12,15.91,60.39,14.23,105.87,28.87,50.95,29.46,93.39,110.44,8.16,48,92.51
1697,1.7,51.57,43.77,30.86,2.93,20.39,14.91,49.22,8.49,84.39,20.09,44.68,22.66,73.03,92.7,1.99,42.59,83.74
1698,1.84,40.07,37.96,20.49,4.57,22.51,15.28,46.72,7.51,77.8,15.97,44.32,26.47,70.27,84.93,0.45,46.74,79.5
1699,7.9,40.88,38.95,24.51,17.54,33.09,18.13,53.74,14.75,85.96,17.79,55.18,36.76,68.97,96.23,1.77,68.83,93.88
1700,2.57,30.82,32.83,16.81,7.56,23.66,15.86,46.94,8.9,67.54,14.5,52.03,22.54,61.79,81.31,0.32,45.06,76.57
1701,0.91,21.97,30.08,13.43,4.78,22.29,15.15,44.89,12.48,60.8,15.17,55.94,13.97,52.66,73.55,0.45,38.34,73.18
1702,4.97,10.12,26.92,14.53,8.54,24.13,15.69,40.25,17.75,52.24,20.28,54.37,10.06,42.16,68.56,3.64,41.95,68.52
1703,0.23,13.77,24.78,11.54,8.86,20.06,14.44,40.2,11.72,47.59,13.27,51.09,9.62,43.34,68.15,0,24.61,65.92
1704,2.43,12.87,37.08,17.44,20.23,29.01,25.84,44.54,22.43,53.04,21.06,63.93,19.19,50.51,86.24,3.39,35.88,83.1
1705,3.84,7.03,29.93,22.03,18.08,31.63,26.11,40.91,22.78,49.66,24.27,66.48,25.38,43.18,85.54,3.41,35.61,79.4
1706,0.8,7.74,21.95,8.98,10.31,25.18,17.21,41.12,11.15,44.68,19,57.41,15.17,41.58,66.3,2.68,19.42,63.47
1707,12.62,9.33,27.64,16.62,27.78,53.88,33.41,68.88,19.45,61.08,41.85,88.74,40.27,54.42,88.58,18.43,40.32,83.18
1708,6.89,8.63,25.96,14.83,30.4,52.33,27.22,69.4,15.9,60.65,43.88,90.85,39.56,58.61,86.78,17.87,36.27,78.53
1709,1.31,5.28,20.38,15.16,29.46,45.79,29.3,61.33,12.82,52.46,40.13,85.87,37.42,57.49,76.05,11.91,23.54,72.04
1710,0.68,46.18,32.16,49.64,19.78,51.82,25.52,35.91,39.88,71.9,39.69,50.65,38.01,93.51,79.05,18.36,51.46,91.83
1711,0,38.7,26.53,40.58,13.6,41.74,18.02,27.91,28.39,60.96,33.03,41.22,30.57,72.43,73.16,10.77,42.52,71.99
1712,0.06,33.27,20.15,46.94,10.89,31.74,20.8,27.08,24.97,51.53,37.61,49.51,34.45,61.85,76.14,6.91,33.61,75
1713,0,8.44,1.02,48.9,2.57,0.87,17.39,13.22,7.88,20.25,28.31,54.22,27.79,32.83,75.08,0,3.7,40.28
1714,0,18.68,4.83,66.87,15.75,0.34,13.31,14.52,9.41,13.88,40.54,57.93,26.85,32.81,72.7,0,13.41,27.29
1715,0,10.83,7.1,67.53,14.47,0,8.53,12.34,3.02,12.59,37.96,51.06,22.97,27.4,68.66,0,6.8,27.28
1716,0.2,27.5,9.79,69.01,22.49,2.79,8.38,14.5,18.81,33.03,43.41,49.78,24.89,32.57,67.02,0,16.12,33.83
1717,2.94,40.31,16.45,88.37,31.77,5.6,13.52,17.55,23.63,46.08,50.75,52.86,37.38,36.63,82.49,0.16,22.53,42.07
1718,0.93,55.75,45.06,77.45,13.45,19.17,12.6,41.19,29.02,80.51,34.1,46.02,22.11,63.4,81.95,8.32,27.46,48.21
1719,3.88,51.85,41.79,57.2,13.2,16.13,11.33,46.63,19.26,73.81,30.47,37.85,20.99,56.87,66.62,8.2,21.29,48.4
1720,2.16,38.49,28.09,36.32,11.51,9.8,7.2,32.57,18.07,53.11,25.27,31.15,16.03,46.21,53.79,5.89,17.16,33.78
1721,0.29,48.16,36.01,40.24,6.49,15.14,10.16,39.76,16.66,76.31,27.78,42.32,15.35,66.42,79.64,4.09,29.67,54.44
1722,0.38,50.88,44.33,32.86,2.48,21.59,13.65,46.59,9.51,85.8,20.84,45.77,19.53,73.93,86.09,1.73,36.59,71.42
1723,0.88,49.1,38.05,24.14,0.83,21.17,13.94,42.24,8.12,79.71,16.34,41.15,20.96,68.91,93.28,1.06,40.32,77.05
1724,0.7,42.35,37.33,21.27,2.68,23.03,16,44.94,6.87,81,11.35,41.25,23.15,69.92,80.96,1.56,45.79,80.57
1725,3.13,35.36,30.97,20.16,6.28,23.28,15.48,42.54,8.99,69.98,13.46,41.89,23.45,58.62,79.92,0.13,45.32,73.99
1726,1.1,20.26,16.55,13.98,3.25,14.27,10.88,28.52,5.83,45.49,16.35,37.67,15.25,39.65,63.6,0.11,29.92,53.32
1727,1.24,17.26,19.37,14.41,4.17,16.3,13.2,35.2,8.11,46.78,11.36,43.91,10.87,39.8,66.58,0,25.36,59.64
1728,0.47,13.96,18.38,12.76,4.98,18.22,13.08,35.8,10.24,40.5,12.61,44.1,10.19,36.76,62.58,0.31,26.33,59.72
1729,0.01,16.82,25.16,16.33,10.43,20.62,14.52,41.14,9.43,48.97,11.47,49.38,14.35,47.71,73.08,0,27.02,72.9
1730,0.69,13.85,28.4,16.13,14.86,23.55,18.55,40.28,14.13,45.91,15.09,54.5,17.98,45.4,74.46,0.94,25.83,69.65
1731,1.07,12.98,29.08,16.94,16.11,28.29,21.34,41.31,14.53,46.72,20.18,62.81,18.43,48.96,81.17,3.92,29.94,75.43
1732,0.13,6.99,22.26,7.72,10.27,18.53,14.6,40.03,8.65,44.28,14.1,53.67,8.46,39.07,61.39,2.68,15.57,60.87
1733,1.8,9.53,26.27,15.24,19.89,41.14,24.47,56.79,12.05,53.96,26.77,76.25,23.77,49.09,75.11,11.78,28.22,79.85
1734,1.57,4.86,18.28,10.66,20.92,39.1,22.87,53.34,11.33,46.85,30.79,73.6,25.24,48.48,70.67,8.1,19.85,62.32
1735,0.76,8.91,27.26,17.42,35.89,55.5,39.16,70.35,15.15,66.63,55.07,101.92,44.35,82.38,93.85,17.72,43.72,100.16
1736,0.57,44.16,21.85,41.9,22.07,43.28,26.97,28.32,34.7,52.77,46.31,50.64,46.15,71.85,82.48,14.35,43.1,86.72
1737,0.03,50.03,34.5,42.59,16.49,48.27,16.04,36.61,30.78,67.88,33.73,50.37,31.4,78.44,77.53,19.94,46.95,82.13
1738,0,14.98,3.21,35.74,4.6,4.86,13.02,14.86,6.73,24.64,27.69,46.98,33.09,41.51,73.41,0.74,5.94,39.81
1739,0,26.99,7.66,54.59,28.35,0,10.72,18.89,8.55,21.21,35.4,63.42,30.26,47.45,68.7,0,11.6,37.61
1740,0,13.41,6.28,42.13,13.61,0,6.04,14.08,4.84,16.14,30.35,55.2,27.13,33.81,61.71,0,6.64,27.76
1741,2.14,26.51,8.25,62.18,21.89,0.87,6.65,18.03,14.21,27.29,42.82,49.08,26.91,33.66,54.74,0,26.98,28.18
1742,3.3,57.57,40.7,92.63,23.6,16.8,9.85,42.11,35,71.46,40.11,50.56,39.84,53.7,77.07,8.37,48.07,39.64
1743,1.41,48.18,31.89,66.7,9.4,17.77,13.39,41.95,23.79,73.84,32.03,44.49,23.03,54.2,72.88,5.88,30.89,44.32
1744,1.61,49.06,36.08,53.19,12.43,14.13,10.96,38.97,19.56,71.49,29.79,38.71,22.78,51.69,64.27,4.91,24.1,41.04
1745,0,16.47,6.93,13.94,4.23,4.12,4.06,13.57,7.31,30.01,14.15,15.82,7.11,23.53,29.92,0,4.09,17.61
1746,0,34.67,25.27,26.94,2.96,13.3,8.51,31.77,8.6,59.93,15.89,29.59,12.71,54.75,61.41,1.99,24.23,46.24
1747,2.1,52.71,38.07,43.35,4.26,24.98,14.32,46.14,6.88,85.17,13.79,38,24.3,87.6,85.63,3.3,48.68,67.97
1748,11.82,60.15,48.76,57.53,22.49,29.8,27.5,52.39,20.3,88.3,30.85,45.8,36,92.83,92.04,20.53,63.29,80.13
1749,0.27,29.55,24.17,21.15,0.96,17.3,11.18,30.9,5.46,58.04,11.24,32.4,13.19,49.42,60.85,0,31.57,55.54
1750,1.62,20.75,14.58,17.67,1.42,8.72,7.08,21.16,5.62,43.42,15.36,28.47,15.41,41.56,62.08,1.09,26.13,51.03
1751,1.05,17.59,15.46,13.37,1.62,13.28,9.67,24.59,3.18,38.78,12.16,25.54,11.84,33.46,56.41,0.78,21.3,52.14
1752,0.74,21.21,20.48,19.16,2.11,16.67,14.44,36.03,6.81,47.66,14.83,40.2,16.69,43.69,68.59,0,31.11,70.15
1753,6.94,27.66,24.91,29.18,13.6,20.04,19.54,37.78,12.89,49.71,27.07,46.15,29.46,47.89,78.45,12.54,45.27,73.75
1754,0.07,20.3,23.61,21,10.82,17.77,15.14,42.82,6.15,47.7,13.8,46.94,20.08,51.89,78.91,0,31.62,79.21
1755,0.02,18.37,22.7,14.72,15.59,18.12,15.91,42.47,5.55,50.27,11.07,43.5,19.37,44.51,75.9,0.15,23.3,83.42
1756,0,15.11,24.87,13.32,16.22,22.89,19.96,44.16,6.12,52.29,14.73,50.23,18.11,43.27,78.97,1.74,26.06,84
1757,0.04,12.75,21.65,15.51,14.85,23.28,17.22,44.89,6.86,45.53,17.47,56.1,17.55,44.75,71.8,1.41,20.88,69.45
1758,1.29,9.17,21.41,18.19,18.17,30.58,21.89,48.41,8.59,43.87,28.86,62.33,23.73,46.92,68.26,2.18,17.78,66.99
1759,0.68,8.87,20,13.56,20.34,31.45,24.77,50.29,6.57,46.61,44.22,78.11,35.09,53.84,85.46,7.16,26.12,69.01
1760,2.01,60.97,39.41,55.88,27.8,47.22,45.97,35.32,38.99,64.57,61.96,66.48,57.89,87.55,110.54,19.5,71.98,113.31
1761,0.19,45,19.66,41.2,16.08,47.32,15.28,33.25,24.72,49.08,36.58,52.83,31.68,68.36,79.87,14.93,46.79,87.02
1762,0,45.78,9.94,49.28,15.45,10.65,19.66,28.89,18.88,35.93,45.53,71.81,41.15,60.63,90.98,1.27,30.58,70.1
1763,0,65.34,19.75,76.88,48.14,7.46,25.87,31.79,21.2,46.46,48.43,60.92,50.95,60.67,84.84,0.48,23.63,48.98
1764,1.17,40.09,15.35,67.89,30.93,8.87,16.66,27.69,26.09,46.15,48.57,52.31,39.4,48.55,72.58,1.73,29.89,42.04
1765,4.41,48.34,20.43,83.48,36.57,8.61,15.92,37.62,25.94,54.56,49.02,57.79,43.09,46.33,79.17,2.62,46.51,42.06
1766,5.04,71.95,51.86,87.75,27.77,24.84,10.42,50.66,26.64,85.97,38.23,46.63,40.92,58.51,73.19,12.13,54.41,40.57
1767,1.97,33.98,19.18,48.92,10.31,11.16,5.96,30.06,16.35,51.42,30.28,35.77,20.13,40.71,56.06,1.64,20.62,30.12
