ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
1565,0,3.18,32.38,30.23,9.61,22.59,19.11,24.56,10.95,38.48,12.82,27.95,18.15,53.18,41.36,1.2,18.14,39.53
1566,0,3.84,30.24,32.17,10.82,22,17.99,25.93,8.29,38.25,13.6,27.9,20.52,54.96,41.92,0.26,20.65,39.91
1567,0,2.56,22.46,27.47,4.84,16.51,12.91,20.42,4.28,31.71,10.24,20.94,16.12,45.56,36.93,0.16,15.37,31.69
1568,0,5.79,23.43,25.83,4.35,14.61,11.09,18.33,5.12,29.35,13.19,19.27,14.49,38.09,35.67,0,18.44,22.75
1569,0,6.49,21.64,25.43,3.4,15.59,11.68,20.61,2.76,31.48,10.36,19.53,13.01,38.48,38.56,0.36,13.36,21.04
1570,0,6.38,16.33,18.48,2.58,9.87,7.82,14.6,3.15,23.89,7.66,13.11,7.79,26.91,27.27,0.23,8.57,13.48
1571,0,9.54,22.45,35.68,1.89,14.23,10.75,25.43,3.38,36.3,8.87,18.96,9.78,34.98,40.68,0,8.34,12.34
1572,0,6.33,13.65,17.32,0.55,8.5,5.86,20.23,1.25,23.12,9.67,19.2,5.63,22.4,33.11,0,5.57,6.36
1573,0,4.87,10.09,14.13,0,8.72,5.03,16.68,0.08,23.23,10.24,19.84,2.7,14.4,34.89,0,5.86,1.88
1574,0,7.08,16.59,12.65,1.48,9.56,6.37,19.72,2.5,28.45,8.96,18.41,4.11,17.03,36.12,0.49,7.95,4.93
1575,0,9.12,15.64,13.58,0.04,10.52,6.97,25.74,1.84,34.53,10.67,20.94,2.1,19.19,40.25,0,6.13,5.16
1576,0,4.87,7.32,7.05,0.29,7.08,6.02,21.03,0.04,26.82,7.09,17.13,1.88,10.65,34.58,0,3.84,5.6
1577,0,6.46,6.28,5.48,0.26,6.32,6.43,21.07,0.01,24.57,7.91,16.99,1.7,11.36,33.01,0,3.03,5.58
1578,0.31,20.06,27.1,21.96,5.35,12.6,12.22,38.89,9.25,49.03,18.42,32.59,6.88,36.34,68.49,1.61,22.2,39.84
1579,0,14.95,19.21,12.51,3.06,10.69,10.18,35.12,3.13,45.03,13.21,28.02,3.01,32.64,69.79,0.47,18.53,43.44
1580,0,9.17,12.85,8.68,2.21,6.98,6.36,24.15,1.87,34.02,12.39,21.87,1.92,23.52,52.67,0.24,12.81,32.17
1581,0,5.29,8.44,4.27,2.14,5,5.32,15.89,0.93,27.38,10.27,16.43,2.09,14.23,39.92,0.12,11.37,26.65
1582,0,3.32,7.73,4.3,3.53,5.29,5.71,18.65,2.35,24.21,16.93,25.37,2.5,17.44,48.95,0,12.77,31.96
1583,0,11.91,27.25,7.12,12.6,13.62,11.23,34.96,3.69,56.65,20.01,35.87,3.25,38.14,73.19,0,25.22,60.1
1584,0.09,9.1,27.07,8.66,12.55,10.35,11.2,38.09,7.03,54.54,23.13,41.66,4.41,41.61,72.7,0.8,28.31,64.83
1585,0.61,15.54,37.07,12.84,20.85,13.03,14.85,46.13,11.18,63.73,26.02,47.41,2.69,52.05,85.13,1.2,37.55,76.66
1586,0.33,24.09,45.64,20.23,29.35,15.56,19.73,53.69,16.78,71.01,29.75,56.23,5.51,58.49,91.09,2.37,42.71,81.82
1587,6.75,24.42,41.78,25.56,28.06,16.6,25.05,54.95,21.28,68.65,33.79,61.41,10.02,63.57,90.17,6.4,39.89,78.98
1588,7.98,39.46,71.9,44.14,43.42,26.5,40.19,72.17,34.73,91.73,46.04,88.54,17.2,89.29,122.61,20.17,63.19,107.35
1589,14.67,51.35,84.66,61.48,51.37,35.66,48.07,82.02,38.72,97.99,56.83,96.66,29.93,99.71,137.01,27.17,69.18,119.88
1590,20.38,73.24,105.9,91.05,72.76,49.71,75.57,97.59,61.24,117.03,92.44,118.71,53.15,134.41,176.4,47.9,103.95,152
1591,28.75,109.42,113.93,127.84,109.96,69.1,103.93,118.23,86.51,133.68,134.19,141.12,90.01,156.87,225.85,80.61,157.16,184.21
1592,30.94,112.33,82.63,134.77,111.13,72.08,110.51,102.48,87.04,114.7,135.23,121.59,99.1,154.99,194.64,71.59,164.71,170.18
1593,0,0,27.65,18.06,4.55,15.57,18.56,13.39,10.5,26.74,31.97,47.12,28.23,21.05,36.5,0.06,8.94,20.02
1594,0,0,14.72,8.45,2.74,8.16,8.85,6.64,3.94,14.6,20.14,26.92,14.22,16.39,22.46,0.23,3.13,22.29
1595,0,0.1,21.5,21.12,5.21,15.76,18.84,16.48,13.78,27.46,23.09,30.87,22.05,28.98,35.99,0.16,9.04,30.81
1596,0,0.06,22.02,24.99,9.33,21.67,20.85,17.94,19.39,31.95,19.28,31.8,22.31,32.42,43.48,0,12.4,39.23
1597,0,1.65,30.89,29.71,9.22,21.81,22.71,21.73,16.5,44.33,15.65,30.11,22.56,52.12,47.17,0.34,18.61,45.05
1598,0,3.83,31.68,37.35,13.35,24.72,19.52,22.39,11.57,40.51,19.57,31.04,22.29,62.61,54.9,3.5,24.44,51.85
1599,0,4.77,25.96,33.09,12.66,24.09,16.23,21.68,9.22,37.21,18.91,28.87,20.1,58.41,52.45,3.35,22.1,48.11
1600,0,6,19.74,26.73,6.82,16.98,12.33,21.1,5.82,33.15,13.79,21.32,18.73,49.32,45.49,0.68,19.53,36.34
1601,0,12.78,27.5,43.53,12.01,19.06,14.04,26.5,6.15,37.18,16.14,21.93,20.66,50.87,52.49,0.88,25.62,44.77
1602,0,9.86,21.57,33.15,8.03,16.22,13.76,25.65,4.36,36.88,13.61,21.09,17.16,45.62,47.37,0.19,20.11,33.95
1603,0,8.88,14.19,26.15,0.93,11.07,9,19.45,2.94,27.14,12.29,18.45,11.09,30.99,38.18,0.08,10.19,17.49
1604,0,19.52,28.67,46.76,2.91,15.14,14.67,24.43,7.91,40.74,10.93,21.65,13.74,37.68,51.08,0.53,14.27,15.44
1605,0,11.14,12.62,24.56,0.34,10.5,7.69,19.37,1.76,28.53,9.46,19.03,6.84,27.58,40.95,0,6.26,8.45
1606,0,10.66,13.4,15.53,0.13,10.96,7.44,23.98,0.48,33.33,9.83,17.68,5.19,19.26,44.06,0,7.75,3.69
1607,0,10.63,15.19,13.28,0.46,12.45,7.52,23.77,0.14,38.77,8.37,19.35,5.1,16.79,50.11,0.05,12.49,1.12
1608,0,10.41,13.32,10.56,0,13.19,8.19,26.62,0,40.06,9.6,19.64,2.85,27.08,49.34,0,7.74,6.86
1609,0,17.43,21.61,17.86,4.55,12,7.49,29.57,7.35,41.55,18.99,24.39,4.46,26.78,51.11,2.81,14.38,12.4
1610,0,12.1,11.73,12.18,2.62,4.52,5.01,17.45,5.81,21.15,13.7,14.71,3.06,12.23,33.67,0.19,9.21,8.72
1611,0,16.17,17.77,9.07,1.23,12.7,11.37,31.95,1.42,43.74,13.15,21.88,1.17,33.51,63.08,0,16.18,26.91
1612,0,17.65,21.36,12.67,2.88,12.42,12.1,38.95,5.66,47.66,18.91,30.28,3.64,33.05,86.75,0.32,27.78,50.95
1613,0,17.69,22.68,8.06,4.66,13.63,12.72,37.48,3.86,51.24,16.96,32.44,4.07,35.69,79.46,0.11,25.23,49.33
1614,0,11.34,17.63,9.07,6.17,11.41,10.24,29.67,1.83,43.64,15.04,27.4,3.98,28.15,67.71,0.74,18.62,41.72
1615,0,3.37,8.87,3.04,2.63,8.2,7.57,21.95,1.1,32.28,13.93,19.83,2.34,19.09,52.26,0.83,16.77,27.19
1616,0,10.87,26.3,4.99,10.84,14.22,11.78,37.12,2.4,53.27,17.41,36.22,3.85,37.84,73.85,1.16,26.51,54.03
1617,0,8.96,24.87,6.06,13.01,13.77,11.92,35.95,5.99,52.32,20.18,38.26,2.1,39.12,69.53,0.18,22.76,54.53
1618,0.11,11.38,38.54,9.66,21.99,15.88,14.33,48.59,10.06,65.15,24.89,45.84,4.48,51.58,87.12,4.21,39.14,73.2
1619,3.33,23.19,43.67,25.97,28.54,17.25,22.04,50.21,22.83,64.86,32.76,57.54,11.25,60.75,94.67,7.32,44.04,80.28
1620,6.16,30.37,38.77,31.37,27.26,20.3,32.45,48.36,23.82,63.28,49.78,59.92,24.82,66.56,107.71,26.56,52.51,78.65
1621,7.75,33.88,67.48,39.98,42.75,30.43,41.95,73.5,33.67,92.1,48.62,81.73,19.31,87.15,121.82,28.68,61.45,107.05
1622,7.69,41.95,86.12,46.15,47.46,29.54,38.61,80.88,36.78,95.15,52.49,93.13,24.8,98.78,135.85,16.41,59.03,115.66
1623,25.8,75.3,103.8,91.16,72.51,54.31,67.82,98.28,59.95,123.51,110.94,122.91,59.53,134.69,180.57,56.49,108.31,148.68
1624,22.86,77.28,123.44,96.5,86.1,65.03,87.15,126.98,61.9,159.66,117.27,153.33,69.92,157.87,205.39,58.91,119.94,181.08
1625,29.51,97.36,108.62,134.89,130.31,92.08,121.94,147.69,81.58,175.86,151.93,159.73,112.9,185.16,248.03,71.37,162.17,220.76
1626,0,6.77,28.4,35.53,15.16,26.53,20.28,24.4,14.91,39.48,22.41,30.27,23.18,67.43,61.91,2.99,26.97,56.14
1627,0,8.16,28.21,36.58,15.41,26.08,22.33,23.9,12.03,38.43,22.75,31.43,22.9,69.92,67.54,5.09,28.99,58.4
1628,0,18.17,31.53,40.7,10.53,22.67,17.91,27.46,14.19,45.07,17.88,25.31,22.83,65.32,64.09,1.92,28.54,52.26
1629,0,17.22,27.56,47.08,15.99,19.51,15.07,27.19,9.69,42.64,16.46,22.05,23.19,58.5,60.44,1.62,26.91,48.98
1630,0,18.54,26.09,45.74,10.32,17.48,13.95,27.47,10.68,43.33,15.71,24.97,20.04,55.11,57.51,1.93,27.27,43.75
1631,0,17.74,24.56,36.32,2.31,15.24,13.1,26.48,6.52,40.18,13.79,22.65,15.54,44.77,53.3,0.67,21.4,26.67
1632,0,25.65,30.92,48.06,3.4,16.26,16.66,28.21,10.91,45.33,13.12,22.18,16.84,42.31,58.69,0.67,21.02,20.82
1633,0,9.5,8.93,26.32,0.13,9.66,6.32,18.28,1.76,25.63,12.8,24.01,5.98,23,46.11,0,5.36,9.3
1634,0,3.87,4.13,7.14,0,3.04,1.93,7.63,0.43,13.57,7.62,13.67,1.64,8.99,23.75,0.11,2.76,1.14
1635,0,4.07,3.67,7.31,0.02,5.52,1.95,11.61,0.05,18.81,9.26,14.39,2.47,7.28,30.55,0,3.63,0.63
1636,0,11.48,8.76,15.24,0.29,12.1,6.46,23.28,0.09,36.16,12.89,20.57,4.52,24.19,54.5,0,6.62,5.46
1637,0,14.03,11.36,16.74,2.68,8,4.69,18.42,5.66,27.7,15.44,21.42,3.53,17.26,46.64,1.58,8.21,11.77
1638,0,11.65,7.61,5.1,0.44,8.64,6.01,21.92,0.95,29.71,10.45,16.49,1.1,14.56,46.03,0.16,7.25,7.4
1639,0,11.01,8.32,5.67,0.19,11.13,8.68,25.69,1.59,34.19,12.28,20.84,1.68,26.42,53.14,0,10.4,20.95
1640,0,24.27,24.3,12.36,3.19,14.27,12.87,38.28,7.72,52.18,20.16,36.96,7.49,39.58,93.88,1.41,32.93,56.73
1641,0,23.18,26.13,7.8,2.91,14.88,13.58,36.96,3.34,52.44,18.15,36.66,4.37,35.14,84.03,0.08,28.86,51.2
1642,0,11.21,20.74,4.19,3.95,13.91,11.12,32.97,0.35,46.26,12.96,30.61,2.89,30.41,71.99,0.1,19.77,46.01
1643,0,7.56,21.48,6.21,5.83,15.45,12.8,38.28,1.54,49.52,15.76,28.9,2.75,29.53,81,3.18,26.55,48.9
1644,0,8.18,17.44,3.31,7.7,12.54,9.01,28.89,1.28,40.91,13.22,29.41,2.76,30.67,62.94,0.12,15.7,42.83
1645,0,10.58,31.17,4.64,10.91,15.45,12.19,39.33,5.95,55.88,21.39,40.85,2.81,43.19,77.8,1.63,30.24,60.79
1646,0.21,6.46,24.55,4.2,13.44,15.55,9.65,37.36,8.38,49.97,20.35,38.65,1.41,34.66,76.06,2.56,27.89,57.54
1647,5.61,21.03,41.65,23.2,27.62,20.69,24.5,49.89,21.14,68.23,37.51,56.27,9.92,66.68,102.63,7.02,43.37,84.8
1648,4.62,28.05,18.38,23.99,14.84,12.4,21.91,21.06,14.04,25.95,42.83,38.91,24.95,28.66,75.51,41.29,45.71,41.87
1649,9.87,40.46,65.53,41.03,44.98,36.21,48.27,70.91,36.82,87.35,50.54,84.58,30.17,88.07,128.52,36.98,72.94,109.47
1650,9.26,43.72,80.89,46.44,51.25,36.65,45.81,77.78,38.96,98.3,59.68,95.17,34.57,99.38,140.95,22.92,60.47,119.76
1651,37.78,91.07,122.38,107,87.16,64.73,97.13,98.43,75.8,151.02,130.73,150.21,77.82,169.64,205.11,64.83,141.66,168.73
1652,27.36,87.82,123.74,107.99,97.43,67.44,94.66,110.14,74.98,148.84,134.31,146.5,78.05,174.81,213.98,62.68,129.06,176.98
1653,20.29,51.56,94.01,88.04,104.47,64.75,75.51,111.71,50.33,130.42,115.57,128.54,77,142.44,184.32,44.18,95.04,162.7
1654,39,86.13,125.25,123.81,126.67,104.1,146.95,143.7,73.8,190.36,151.2,184.57,128.31,189.31,234.69,88.26,126.05,199.41
1655,0,21.66,35.88,42.93,16.15,27.44,19.86,31.59,25,51.01,21.7,28.11,25.69,82.31,77.27,8.28,38.16,73.88
1656,0,28.07,31.88,50,11.4,23.58,19.06,31.86,20.01,49.71,21.68,31.2,25.28,69.7,75.01,3.82,37.1,58.62
1657,0,20.49,19.42,39.43,11.32,16.7,13.52,28.55,10.39,36.62,18.06,25.23,21.82,51.31,64.62,1.49,27.55,48.72
1658,0,18.49,18.29,37.13,7.4,15.07,13.44,26.25,7.32,32.49,18.16,29.94,20.29,45,56.69,1.1,21.98,40.35
1659,0,21.7,21.58,37.73,5.52,13.27,12.8,24.32,7.2,37.22,14.56,20.8,17.36,42.89,54.07,1.58,22.17,32.59
1660,0,15.7,12.92,33.32,2.88,11.48,10.08,20.31,3.6,29.28,14.76,23.49,13.13,30.5,50.54,0.31,14.25,19.81
1661,0,3.02,1.01,19.88,1.45,2.06,1.69,11.3,0.44,10.36,20.39,25.57,3.69,10.54,35.08,0,1.26,5.89
1662,0,0,0,2.38,0.21,0,0,4,0.03,0.57,12.95,18.95,0,3.03,22.46,0,0,1.67
1663,0,3.25,3.67,9.82,0.34,1.9,1.17,8.27,1.47,12.69,16.13,20.21,0.86,7.71,33.46,0,1.86,3.23
1664,0,21.4,16.23,26.98,1.16,13.76,10.58,26.08,2.83,50.37,19.25,25.49,5.93,39.17,70.45,0.28,13.03,12.44
1665,0,13.83,6.8,12.98,0.44,9.89,6.98,21.49,0.94,33.98,11.49,17.85,3.17,21.42,49.65,0.27,7.01,8
1666,0,9.6,6.17,5.11,0.33,7.8,4.12,17.46,0.07,27.08,10.54,13.46,2.1,16.68,40.48,0,5.01,6.5
1667,0,9.05,5.11,5.87,0.47,6.58,3.89,17.27,0.75,23.32,14.78,17.82,1.02,17.86,46.44,0,5.65,16.98
1668,0,14,10.69,5.31,0.42,11.86,7.07,30.22,0.43,34.23,14.83,22.11,2.12,27.11,65.84,0,13.91,31.22
1669,0,18.33,14.15,5.43,1.59,13.76,9.63,31.82,0.22,41.17,13.86,24.89,1.55,33.12,68.07,0,17.57,37.91
1670,0,15.65,18.61,4.26,3.29,12.81,8.91,31.66,0.43,41.31,11.7,27.74,2.55,33.32,65.26,0.51,20.77,40.83
1671,0,13.1,21.17,3.46,5.5,14.28,10.23,37.91,0.84,44.12,12.2,30.3,2.6,34.04,70.24,1.27,22.32,51.61
1672,0.26,11.82,14.43,9.1,5.31,9.39,5.79,24.64,5.14,31.75,16.08,27.13,5.54,28.54,60.59,1.83,18.64,38.61
1673,0,7.52,21.48,5.04,7.9,13.63,10.4,30.54,4.73,44.03,15.52,31.77,2.49,36.18,66.73,0.04,17.88,46.53
1674,0.03,9.93,25,5.6,13.12,13.99,12.42,34.79,7.88,47.12,17.45,37.91,2.06,39.48,71.18,0.33,19.44,54.99
1675,0.23,14.61,40.8,14.2,29.29,14.86,17.09,47.65,16.49,70.81,27.96,48.17,6.06,60.21,95.64,2.4,36.98,80.89
1676,6.35,29.44,61.85,37.31,41.83,23.54,35.2,68.06,38.47,87.56,49.91,81.54,24.76,88.12,131.94,21.08,66.42,114.45
1677,7.08,26,58.51,33.16,41.64,25.44,30.78,63.36,26.54,81.33,41.85,76.25,20.88,81.58,115.49,12.06,52.45,102.1
1678,6.23,27.82,61.62,29.72,41.79,26.45,28.79,66.57,25.92,84.63,44.18,80.3,22.9,85.3,115.8,13.73,45.24,102.49
1679,7.69,32.25,84.27,47.75,54.96,36.8,36.53,81.85,32.3,100.98,60.68,99.12,35.02,105.71,141.73,21,52.37,117.81
1680,7.26,31.78,88.42,53.07,61.37,41.77,41.73,90.5,33.28,104.76,72.28,110.37,42.06,119.8,151.94,20.62,54.5,125.56
1681,13.39,42.51,67.88,68.45,84.23,58.54,60.03,92.98,37.9,102.46,100.63,118.66,74.03,122.85,155.56,35.82,72.68,124.27
1682,12.97,48,96.79,92.66,114.6,82.58,97.12,122.66,51.24,153.65,122.96,154.53,95.88,162.07,206.04,46.65,99.84,180.3
1683,0,23.45,26.9,40.65,23.92,29.34,25.04,31.12,28,44.8,30.38,33.11,31.4,78.73,82.82,9.98,48.86,92.07
1684,0,34.63,31.57,55.59,19.8,28.61,22.41,33.81,25.45,55.41,24.62,33.37,26.83,79.79,85.33,6.78,46.58,72.51
1685,0,33.15,16.55,52.76,18.48,14.49,13.13,26.8,15.3,35.82,24.25,36.22,25.99,57.34,84.19,3.2,32.11,62.73
1686,0,16.24,7.76,33.71,7.25,7.31,6.12,17.18,4.19,19.63,18.25,27.38,21.29,37.68,57.83,0.22,13.91,36.74
1687,0,4.82,3.12,25.3,2.98,3.14,4.58,13.01,3.12,9.82,14.7,29.3,10.33,15.64,40.33,0.21,7.88,12.28
1688,0,6.29,0.11,34.26,3.44,0,0.28,10.96,0.45,2.53,16.98,26.97,7.6,5.53,33.98,0,1.25,3.53
1689,0,2.48,0.02,21.13,3.8,0,0.19,7.58,1.29,3.6,17.07,28.34,7.35,8.35,36.92,0,0.86,5.56
1690,0,0,0,10.78,0.72,0,0,4.22,0.19,0.47,7.42,22.34,0.54,0.44,30.71,0,0,2.55
1691,0,0,0,11.26,0.29,0,0,6.71,0.1,4.41,10.75,15.42,0.19,0.59,30.99,0,0,0.65
1692,0,14.85,8.2,23.89,0.48,10.18,6.62,22.37,1.06,37.47,18.79,24.91,4.11,26.83,62.47,0.07,5.97,6.78
1693,0,11.79,3.81,5.02,0.24,7.73,4,19.15,0,28.35,12.89,12.96,2.29,18.24,40.3,0,4.6,3.62
1694,0,0.64,0,0.95,0,1.83,0,7.3,0,8.33,3.89,6.23,0.07,0.66,20.78,0,0,1.04
1695,0,2.9,0.33,1.25,0,1.33,0.69,6.52,0,9.78,7.17,9.2,0,4.78,20.02,0,0.94,5.07
1696,0,24.38,15.13,3.89,1.53,14.85,12.23,41.93,0,46.73,12.67,29.07,2.95,29.84,88.01,0.06,28.37,39.05
1697,0,21.48,12.8,2.95,0.67,13.77,9.55,35.12,0,36.58,9.88,28.74,2.51,24.03,73.25,0,23.22,38.74
1698,0,14.82,11.95,2.62,1.65,14.84,8.83,31.77,0,41.68,6.74,29.18,2.81,25.99,67.79,0.05,17.62,42.8
1699,0,6.79,8.39,1.59,3.29,15.72,10.86,30.71,0,33.18,4.6,28.51,1.65,12.8,63.88,2.23,14.33,43.76
1700,0,10.21,16.62,3.25,7.2,14.12,11.54,34.05,0.67,41.94,10.62,31.26,1.44,30.52,66.91,1.07,19.87,54.15
1701,0.2,8.11,24.15,5.7,9.4,15.55,12.12,36.62,5.89,51.17,16.44,38.99,1.51,34.59,74.77,1.64,24.04,59.54
1702,1.46,2.72,19.84,4.23,10.73,15.17,11.4,32.5,10.27,44.31,15.29,38.62,0.92,26.84,70.12,3.17,22.84,56.97
1703,0.33,10.51,30.68,8.16,21.14,16.99,12.04,38.46,10.4,53.3,22.27,43.8,3.24,46.4,79.83,0.24,27.2,69.46
1704,5.65,12.34,46.23,21.99,28.18,21.18,18.32,43.45,19.7,59.41,32.44,55.93,9.78,62.76,102.7,9.84,38.86,85.11
1705,8.38,10.7,40.75,21.71,28.65,22.41,16.89,39.38,20.59,57.14,34.47,61.42,11.71,58.22,102.56,10.32,39.63,84.3
1706,4,19.54,52.99,27.32,36.45,24.96,25.05,54.77,19.9,73.1,38.51,70.03,20.49,74.73,104.68,9.22,42.09,93.68
1707,20.75,41.42,88.15,66.49,68.44,57.62,59.53,87.52,42.64,119.19,88.93,110.04,55.39,131.17,165.98,40.4,81.72,136.78
1708,15.31,37.57,84.83,64.97,72.81,55.11,57.08,92.05,40.7,117.21,91.28,114.78,63.08,131.63,172.69,38.8,77.37,138.92
1709,8.23,28.59,68.91,58.48,71.44,52.37,51.1,85.11,31.26,106.57,86.17,112.91,62.95,115.99,149.05,30.96,64.53,121.92
1710,0,39.35,27.95,49.48,20.39,28.08,16.57,34.32,24.72,52.39,24.55,38.49,28.12,81.04,88.33,10.16,49.94,76.35
1711,0,32.88,21.59,43.3,16.34,20.31,12.83,25.91,15.19,40.19,19.17,28.32,24.39,60.35,73.51,5.48,37.66,56.98
1712,0,26.8,15.44,45.28,10.26,15.94,14.28,25.45,15.41,29.81,22.38,34.89,28.9,45.91,72.81,4.5,32.62,51.58
1713,0,1.08,0,22.72,0.79,0,2.16,11.05,0.37,3.03,13.78,41.33,7.72,19.99,49.7,0,0.74,21.14
1714,0,3.57,0.07,20.24,0.41,0,2.58,13.85,0,1.33,14.31,37.79,6.43,5.36,51.08,0,1.68,11.19
1715,0,1.54,0.17,16.66,1.07,0,0.12,10.97,0,0.54,9.3,38.69,2.02,1.63,48.23,0,0.35,10.02
1716,0,1.66,0,19.16,1.07,0,0,10.88,2.66,3.26,16.17,30.04,4.4,4.53,37.52,0,1.45,4.92
1717,0,1.42,0,15.32,1.39,0,0,10.16,0.48,1.66,14.78,24.59,1.87,2.68,38.52,0,0.62,3.8
1718,0,24.79,16.1,24.84,1.41,12.27,7.75,28.27,5.27,40.44,18.64,23.12,6.01,31.51,63.79,1.73,18.67,12.94
1719,0,19.67,7.4,11.46,0.61,10.98,6.34,26.77,0.02,34.49,11.11,16.07,3.37,20.68,51.26,0.04,10.27,7.87
1720,0,12.01,6.6,5.01,0.8,6.29,2.77,17.63,0.99,21.64,7.86,13.96,1.61,12.19,34.94,0.74,7.22,5.12
1721,0,20.22,11.19,6.58,1.17,9.92,6.18,27.18,0.65,34.62,12.31,19.44,3.57,24.04,61.38,0.33,15.64,20.87
1722,0,19.84,10.06,2.8,0.44,13.02,6.62,32.3,0.16,35.26,6.98,22.88,2.85,29,71.63,0,19.84,33.44
1723,0,18.3,9.63,1.68,0.24,12.99,6.29,31.45,0,33.26,7.07,25.48,2.11,22.35,66.73,0,18.5,32.02
1724,0,16.41,13.04,2.94,1.48,15.5,9.54,33.81,0.15,42.03,6.93,27.17,1.91,22.07,67.33,0,21.36,44.19
1725,0,10.14,9.13,1.62,2.37,15.01,8.33,26.64,0,32.8,6.85,28.92,2.12,15.08,58.93,0.3,13.86,44.05
1726,0,6.44,6.34,1.54,3.04,9.83,5.57,21.99,0.17,25.74,9.24,24.26,0.93,18.1,49.37,0.17,8.62,33.97
1727,0,8.93,13.34,3.36,5.27,12.95,7.84,27.7,3.46,36.84,11.09,32.14,2.09,27.58,60.8,0.15,11.56,44.8
1728,0.2,6.05,13.82,3.33,7.68,13.94,10.58,30.11,6.21,35.63,13.83,34.23,1.75,28.03,64.22,0.12,11.59,48.9
1729,0.06,12.96,31.82,13.49,21.22,15.67,15.13,42.94,9.39,52.99,21.61,45.15,6.52,46.58,86.18,0.11,25.25,71.17
1730,1.16,13.18,36.74,18.21,24.79,17.77,17.05,39.13,13.94,54.53,27.84,53.34,10.3,54.92,94.78,3.82,30.89,75.38
1731,4.32,18.55,44.45,24.04,30.06,19.36,23.14,44.5,16.82,61.16,38.33,62.49,17.05,63.7,108.11,8.61,36.57,89.93
1732,1.5,15.27,52.04,19.8,33.98,17.2,20.36,55.4,14.94,72.82,35.7,63.94,11.9,73.03,101.72,8.07,35.74,87.34
1733,7.01,27.51,75.95,44.14,57.1,40.56,41.48,76.96,25.93,100.55,62.46,95.83,36.12,106.06,137.62,21.48,61.23,122.23
1734,7.03,21.43,62.16,41.54,53.99,41.72,38.76,73.24,23.8,90.4,63.44,92.71,41.3,104.35,130.75,19.22,52.65,111.15
1735,7.88,33.76,81.98,67.83,86.13,60.01,63.15,93.61,41.54,120.17,95.16,131.83,70.89,140,167.82,30.68,86.4,147.16
1736,0.74,54.44,24.5,74.29,46.78,27.57,29.38,38.45,38.15,50.56,53,50.86,43.61,75.36,104.68,13.75,70.31,91.85
1737,0.1,53.61,32.2,59.98,34.89,35.48,16.53,41.1,28.43,56.47,32.16,46.33,30.5,78.1,101.79,19.18,63.06,76.8
1738,0,13.79,2.3,42.4,8.69,2.7,10.97,17.77,4.66,12.46,25.4,40.01,18.37,38.69,67.61,0.97,12.99,40.28
1739,0,26.53,3.59,61.55,24.97,0,18.96,23.36,10.78,5.89,34.04,54.96,19.98,30.37,67,0,11.94,33.63
1740,0,6.37,0.15,37.02,9.5,0,4.58,14.56,2.84,3.47,19.87,39.14,10.8,19.85,53,0,3.26,16.52
1741,0.11,8.41,0.08,34.99,7.38,0,1.01,14.04,4.08,5.58,25.85,36.39,9.69,8.49,42.75,0,8.34,13.14
1742,0,33.18,14.92,57.77,11.23,11.49,5.3,34.28,11.02,39.8,28.05,37.54,16.41,29.81,70,6.98,30.24,18.3
1743,0,28.2,8.54,30.64,1.92,13.71,7.71,35.46,5.99,39.04,17.02,25.35,10.72,27.22,63.4,1.92,16.91,16.97
1744,0,22.47,7.12,16.66,0.5,11.17,7.79,26.33,0.17,31.9,10.91,19.7,4.79,21.18,50.67,0.07,16.01,8.98
1745,0,4,0.13,1.23,0,3.05,0.34,7.71,0,9.66,4.09,7.97,0.42,4.12,20.13,0,1.65,1.61
1746,0,17.12,5.73,3.35,0.58,9.23,2.8,22.32,1.25,27.59,3.09,14.92,2.25,19.02,46.72,0.3,10.81,18.83
1747,0,21.26,5.93,4.31,1.06,14.82,7.76,29.53,0.44,32.39,3.28,24.12,3.6,22.98,65,0.15,14.3,30.58
1748,6.89,31.87,17.49,24.45,12.66,17.9,15.82,36.02,10.7,40.96,13.5,33.65,10.96,38.34,74.42,8.14,33.26,46.97
1749,0,11.3,4.34,1.48,1.26,11.32,5.64,22.65,0,22.47,5.53,18.06,0.97,15.05,47.45,0,8.91,31.49
1750,0,3.32,1.88,2.29,0.92,4.96,1.81,12.34,0.08,11.93,5.72,12.82,0.75,8.1,34.62,0.13,4.52,23.42
1751,0,6.33,2.83,2.1,1.57,8.77,3.31,17.79,0,19.3,6.9,15.5,2.8,11.93,44.24,0,4.65,28.39
1752,0,10.54,8.93,7.11,3.57,13.71,8.73,28.85,1.12,33.29,14.14,29.31,4.49,27.88,63,0,9.55,46.02
1753,2.13,18.82,15.52,18.2,12.52,14.46,14.11,30.67,9.6,37.81,24.23,36.27,11.09,34.98,72.4,5.8,25.65,51.99
1754,0.09,15.63,28.26,16.38,20.18,15.26,15.8,43.34,5.43,52.84,21.99,44.94,9.3,50.98,99.17,0.63,27.87,79.06
1755,3.05,28.27,40.57,28.48,32.29,18.78,25.23,52.8,13.15,68.37,33.75,58.46,15.84,67.01,123.48,12,44.89,103.27
1756,5.25,36.01,49.79,41.14,41,24.61,28.12,61.08,18.67,77.14,43.25,75.12,21.94,75.8,133.41,17.13,50.97,112.28
1757,2.38,24.84,45.35,36.24,36.9,20.12,25.27,56.09,14.99,67.49,38.48,70.66,23.29,76.17,118.76,6.32,43.12,96.28
